dataset,case_id,family,seed,case_dir,go2_mode,source_aware_policy,runtime_attempted,row_status,returncode,config_hash,input_hash,trace_used_online,receiver_imu_as_body,go2_position_as_truth,go2_yaw_as_truth,final_v23_output_solver_input,legsa_output_solver_input,no_per_case_tuning,output_hash,go2_roll_pitch_update_count,go2_horizontal_velocity_update_count,go2_readiness_metadata_count,go2_vertical_velocity_prior_enabled,yaw_metric_status,position_rmse_h,position_rmse_3d,up_rmse,velocity_rmse,roll_rmse,pitch_rmse,yaw_rmse,epoch_count,time_start,time_end,source_aware_trace_rows,source_reject_count,source_downweight_count,blocked_reason
BY2,H_dual_yaw_noise_mild,yaw_noise,7.0,H_dual_yaw_noise_mild__seed_7,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,1ec679912562267196fa34040aeeb7438da338a715c00e73f15d1e22c514756e,1b85ed08a015c4cd0ce2ed0873209a28d608a1f472e2f08bb32eb812adb36cb7,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,e7bb90c50a94aa6787a1b45ce7eea9c7069195db3e411eaeeff5bd82b673bb24,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,3a290334ed0231825b55271803480c9256e8d78c897a4e1928769f5fdcdf32be,0.0,0.0,0.0,False,official,0.3484421503249624,0.902367688402318,0.8323794284756559,,1.020021622956642,1.5208078998861911,1.9778127425730323,56643.0,66.0,339.997055769,1091.0,0.0,853.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1e87555ebef77028d5b0bb8dd517d86053927f2c2d7b12580acad66ccf288f21,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,709e916857a4ed6c632704a04df6fb5dd27bc164d560e8d66cc85904d32a8b4c,274.0,0.0,0.0,False,official,0.3484950760899051,0.9023614322700052,0.8323504889104508,,1.0152132879551357,1.5199394128595871,1.9571533903809728,56643.0,66.0,339.997055769,1365.0,0.0,1128.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,d2c43a26b4ce0d82547395360b10d0ee8231132c7512d5a7c3cf7246a9686166,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,fa4f332eb6f09710de8d4cd3bfb6e564e37300b3f98cfb49485d52206c95b01e,0.0,274.0,0.0,False,official,0.3484805744553443,0.90238224975138,0.8323791286989572,,1.0200056801443846,1.5207530589898957,1.9774835578484613,56643.0,66.0,339.997055769,1365.0,0.0,1126.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,0356ad76abab1847b87823237b1786c9a0dcf20726095fce372f227a0f2059fa,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,c0342b173d87b15f6cae544dcfca6a3ab1f8977f7061e7217d4e277902d18430,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,7278abcdb58e3a3a6ab09b48b2b3f151f252187a24257cd2f992d3d2362965bc,274.0,274.0,0.0,False,official,0.3485336511596992,0.9023762241620282,0.8323503733057419,,1.0151987035135754,1.519901536110331,1.956877883171915,56643.0,66.0,339.997055769,1639.0,0.0,1400.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,8.0,H_dual_yaw_noise_mild__seed_8,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,c5d1d9b81c57ae852e23138b87558fd7626bca9e1e24b53756263d6adf57a55c,dff2ea9f5df6ee9ae09c311683486de1fceef285872f8c64c6f5d9140f40039f,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,940d26bb0a6b4133a8bba5bfa8121b1cd1ff7a1406ccf33e687ee12bbec5a876,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,470562c5aa9ede5a5688464e97af688f642904a260278e6ba07fc5d8c508b538,0.0,0.0,0.0,False,official,0.3485276997715575,0.9023994221369688,0.8323780148256456,,1.0202663164264691,1.520182054063876,1.9024245184535375,56643.0,66.0,339.997055769,1090.0,0.0,841.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,a5ddf68b77411ba64be99c561778bfca231eec9bf4f92f85e05323cbb373a145,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,5f6996f2ae6fbd4a7499dff9f3ed022eca0e507ede12cda3e99946bfc583444b,274.0,0.0,0.0,False,official,0.3485707816532141,0.9023903329279456,0.8323501205258976,,1.0154159536133456,1.5194439705137095,1.898103084924106,56643.0,66.0,339.997055769,1364.0,0.0,1114.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,adc719f5808a1cca86004d2abb59c1067e5d8858ce1adce10e31c74b51589049,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,119b3d1dfc882bd96737c2fbb062416952cdea1e4d5b9d510f516ce5a3042dda,0.0,274.0,0.0,False,official,0.3485664157798847,0.902414119567406,0.8323777369589971,,1.0202482642873831,1.5201290397392295,1.9021103519665143,56643.0,66.0,339.997055769,1364.0,0.0,1115.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,4ca0ed23f4448d2ea1a4c00b364a52598f9c32980c97f163530a856f65a87e71,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,695eb7d84af349d2784319e99a12dc8b45caa7bbe10a90ac85b28f044d44cd84,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,462ad0de0c093e429b41ee59c1a1aa015e08f608cffdcface21ed799cae358db,274.0,274.0,0.0,False,official,0.3486096051884576,0.9024052345512102,0.8323500168293219,,1.015399945226181,1.519406936455129,1.8978350913634383,56643.0,66.0,339.997055769,1638.0,0.0,1388.0,
BY2,H_dual_yaw_noise_mild,yaw_noise,9.0,H_dual_yaw_noise_mild__seed_9,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,b868d5224f6a4359b4767958addc1a20ea3f9622eca551a9bb8fdb7a07563b41,91c3a6209eaa0332dde9ddc353e6efb9c02507a0d90fc283ff5d441afb21269f,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,ae2a5ca1e26451ba7497dc400425529594917b397979db9e4ccfc89d37105e80,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,b6ab7e8566df2f9521e0017894ea4b516d974c4e985fef592b85097a2a4fd58d,0.0,0.0,0.0,False,official,0.3492098262516369,0.902666408853917,0.8323816089526055,,1.0201511953685702,1.5181999759945035,2.030537172086144,56643.0,66.0,339.997055769,1079.0,0.0,879.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,9b043acbd6c0a4918d7788e0ca937abd252fac69427cc8ed57761e5911743008,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,68c6b3e4c866f5673216e9ad194114121b0d5fc2a7409f4592e43cf41e837d73,274.0,0.0,0.0,False,official,0.3492541651380508,0.9026578269164895,0.8323536992332781,,1.015315960188439,1.5174561269989644,2.026854286451369,56643.0,66.0,339.997055769,1353.0,0.0,1153.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,6e05d3d9d80c5050162d840161915d2b1807fed1b1d9fed4cc115c5a50fe2fde,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,87884a3bcec2d833fe0bba78920f4126ac8ba4329b59ab066e58f055997d6369,0.0,274.0,0.0,False,official,0.34924850697203,0.902681129779865,0.8323813443599403,,1.020133405130018,1.5181465296668124,2.03051018162426,56643.0,66.0,339.997055769,1353.0,0.0,1153.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6a0c2b6c2dd651552cbc1e23d27115c3785edc9bb1f76981d710b0c5756b18ef,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,b5c67c231a858918cd9af8a1de0ad80404c2adab37af41808e6f338a7a6b422c,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,2a2817108f16c0ba6c8421b2dc637373a133bf991782bcdbf599a8649fd56769,274.0,274.0,0.0,False,official,0.3492929616350026,0.9026727524569396,0.8323536057352284,,1.015300427212276,1.517418767309322,2.0268570781649067,56643.0,66.0,339.997055769,1627.0,0.0,1427.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,0.0,H_dual_yaw_noise_strong__seed_0,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,6a6ea46f8dfa72b5aab6728f9e01c8caa0942685162627cd00625137032f6e81,b46d6fa7b3bd6a066ae82bf3cecafb9f3bd2cd0c39d8993d15c5dac2d40fea46,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,ff44ac969857ca0178927deef2cb756cdb325353592b23bd0a9f30d44f7d7eb3,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,e26289f863a5b72582e117bff5565f39bc57cf7b14782fe4cd88a2d9a28e56e4,0.0,0.0,0.0,False,official,0.3488040565089273,0.9024956216510364,0.8323665522245637,,1.0194879327787136,1.5186999308263616,2.466856718298128,56643.0,66.0,339.997055769,1077.0,0.0,887.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,ee6e50b82860dd281fb8ffa42945df3b7768487578ebc4bf85e04eb6a8001b8b,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,fd62fd9cef33dd35fb30b8f6a9622ba86817e8b78b10fae5de5cc7325b15c8f9,274.0,0.0,0.0,False,official,0.3488475585069122,0.902489394900414,0.8323415698086225,,1.0147741861040327,1.5181546272704838,2.3703887922063616,56643.0,66.0,339.997055769,1352.0,0.0,1160.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,011c171836e33da0f469b4b49f6d8d7696e0daab1b77218877b5c490a192b177,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,6248eb4853a900818f1f9c2cd9464157cec047b239df5a182df2272722e829a3,0.0,274.0,0.0,False,official,0.3488425648292697,0.9025102567697426,0.8323662826772379,,1.0194724408321871,1.518647368762646,2.466673434329832,56643.0,66.0,339.997055769,1351.0,0.0,1161.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,3c6bf9b8c71f68f68721110b287bca3c326006a0963b02499675a7585f0423a9,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,de2dd565806a10923b178ba9a8066d10ed34eafa0042b55918ccccf6ff88ae48,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,3398b251e93dd1c38102948c1fc2b874e551180586304e63ee7a1e3cf69fdc95,274.0,274.0,0.0,False,official,0.348886410653194,0.9025043077011772,0.8323414551016379,,1.0147599721315717,1.5181172069667377,2.3703270172196684,56643.0,66.0,339.997055769,1626.0,0.0,1434.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,1.0,H_dual_yaw_noise_strong__seed_1,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,500214d90fcb50d7dbd8e68310d4769e9b5ba1efa2853c6d919b18d91a00c33c,2659537bb0aaf6bf70f95bc0ba5d8ea3cfa1bb7a6b69309bb92a0a8ab2036ff4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,15934d4474739ef82cb757036f7a1aafb5d11cf248122156eeeb607d5d19a135,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,b327fab62fec4f1bff479ed6dfa8e972f14226f0a57bfb7aa673bd43cf0c7421,0.0,0.0,0.0,False,official,0.3494057922228646,0.9027359428506384,0.8323747802976392,,1.0191776572270137,1.5175915314045043,3.6994429435717695,56643.0,66.0,339.997055769,1070.0,0.0,874.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,75ff37146034fb0971ac4d28f61b3990b570b9097332993d0c7bb739a65abd53,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,f89b83a54ec7946bb3bb03f39b6054b07f1ab37998e76904bd713cfccb1d7e7f,274.0,0.0,0.0,False,official,0.3494528381174297,0.90273110256915,0.8323497807276617,,1.0145168142149472,1.517034573010439,3.682323016398706,56643.0,66.0,339.997055769,1344.0,0.0,1148.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,2219e10d5ba4f003ecb23449e2c36dfaf3c283349341fa51fe7d137928f6f3e2,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,7bfdd198123dfcf9ced7f8220751454f7c387f7eed0036e6f050e4a45d2b5c8d,0.0,274.0,0.0,False,official,0.3494444968095229,0.902750725141236,0.8323745643594396,,1.019165508836909,1.5175403597890582,3.699342732648227,56643.0,66.0,339.997055769,1344.0,0.0,1148.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,d4e3605857ad38c38a246cee4c12eb85adf5952c22119c8b3bdcd460f5057d3d,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,a057b7997a2aa5292b2201c08e592fa742779015cbd14c9305f544b8163e08d7,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,2363d03b159746a60712c7cc9b95aeb0ea89cae89ae4cec7845d92b2d79010e8,274.0,274.0,0.0,False,official,0.3494916240130427,0.9027460542643242,0.8323497121009488,,1.0145054217161489,1.5169979299297232,3.6824745843059903,56643.0,66.0,339.997055769,1618.0,0.0,1422.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,2.0,H_dual_yaw_noise_strong__seed_2,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,c285ef779e3c4392a1c78818fbfe033cee49f5c1916e13ba2cbad79cddf72c47,00ff62b9eae865a025098461cc29c2d9e233347b137e83f9997a983bf47ff2a4,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,b2c5a6984b9b9ebbd54309b4147375dd7286c5b18b0141e3c6c710eb1dc33bf0,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,8e2f17d07dcc79e2e27fcdfce1984d07fda41ff776605fcf42cb667a2112577a,0.0,0.0,0.0,False,official,0.3492216349709562,0.902655796588509,0.8323651463048222,,1.0197409270147892,1.5178226174757898,2.895750209636767,56643.0,66.0,339.997055769,1082.0,0.0,892.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,88b9bbaf278e49c81cea6e391ea59ae6a16f707271cc26463e6720f08f54bc80,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,abefe98de81827b7ef8fee674326d2cef07674c5fe8fb3c256960707f5dafd68,274.0,0.0,0.0,False,official,0.3492676780897699,0.9026508483609532,0.832340461042553,,1.0150269154069134,1.5172956964410422,2.832427615269882,56643.0,66.0,339.997055769,1357.0,0.0,1167.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,7a22a54dbed3f6e18793bc4c8ef9036a2de71a503ff96d6796432b78e386a0fe,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,8414a3f9ecade0f957d2d05fecdc3728ecc23858155c783a49d7c9edcb9da289,0.0,274.0,0.0,False,official,0.3492601944173545,0.9026704784831868,0.8323648895289958,,1.019726392792902,1.517770672488877,2.8958027163495865,56643.0,66.0,339.997055769,1356.0,0.0,1166.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,b31290766b340cd047d271ee8c2f4cf5a3398f2cf70db79afccd383978ea279a,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,225dd4e1c4f00cddc138575c09146b9b6d3699247984d0726652052f2a612712,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,15f919f34dbf9e4d4413c7597370c5f9df7d639dfaaeed4adc106613b6d671b0,274.0,274.0,0.0,False,official,0.3493061696244303,0.9026656589408756,0.8323403700971581,,1.0150130625706932,1.5172585726123602,2.8325609379302708,56643.0,66.0,339.997055769,1631.0,0.0,1441.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,3.0,H_dual_yaw_noise_strong__seed_3,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,d287eccebf41af5c15a783030e07c1d946ab88cb948b5acf23ce87074af69bcb,c9cd1d4e794af2c82c13a43c32711698801c74d8040ad334e1b7513938fdb33e,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G00_NO_GO2,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,cd8ea635c042413c49c4196fcc0ef2541006b3f7af1aaa5d95dffd33ef73a3a7,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,c410ff655aab5338d1ca0979a35fc3e1278e46e9d2087f289e16b3f876236b3e,0.0,0.0,0.0,False,official,0.3489780723231512,0.9025831925239416,0.8323885657938415,,1.02070643946024,1.5197121099426452,1.9043637926931292,56643.0,66.0,339.997055769,1082.0,0.0,887.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G01_GO2_RP_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,7abc331dab4934126503a53a530103338bd8102053d7c22ccd369d3b51f847fe,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,2ecb25fe4e01c17b09e1d595ae4b4252e66944f6bcc7a44a501e20b139443c02,274.0,0.0,0.0,False,official,0.3490143110666075,0.902568021908103,0.8323569215437614,,1.015712383243964,1.5186395062459954,1.9053202053876903,56643.0,66.0,339.997055769,1356.0,0.0,1160.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G02_GO2_HVEL_ONLY,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,3b450b672f173e79dacfa7b0669646c2c04a593189d2b0d5136a760c63e699d6,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,3e9d89fb9e9881f17cf0fc04afe7030977845645d73e61d715171a00d3117b41,0.0,274.0,0.0,False,official,0.3490164690950966,0.9025977712685272,0.8323882753855344,,1.0206878531695098,1.5196552249260131,1.9041048965720575,56643.0,66.0,339.997055769,1356.0,0.0,1161.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G03_GO2_READINESS_ONLY,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,7ae1c2d4f1a44779af88e4c8dcd15d414de934804be7a1b964036ef777699e7f,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G04_GO2_RP_HVEL,SA04_N6B_POLICY,True,COMPLETED_EVALUABLE,0.0,1e8c1de4cdaa1d5c16aca224b3143165f88dd5c95b357f1801dd3fa9ef8e30cf,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,0b97a05c761a333b320ccdf0f31a5615be201e2eebd336690243a55d54875747,274.0,274.0,0.0,False,official,0.349053177615832,0.9025829712397132,0.832356834037061,,1.01569655117279,1.5186010102722551,1.9050787761207384,56643.0,66.0,339.997055769,1630.0,0.0,1434.0,
BY2,H_dual_yaw_noise_strong,yaw_noise,4.0,H_dual_yaw_noise_strong__seed_4,G05_GO2_FULL_AUX,SA04_N6B_POLICY,False,BLOCKED_WITH_PROOF,,5630c35c8331d63c66400a02b5be06397f7632e246c4dd460b2a41033da3bc25,3c93c18dc5c2d2f193ae794e6c08560e24021ea08f7eac2bcd1f28d1a7387110,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,CODE_NOT_SUPPORTED_FIRST_CLASS_READINESS_METADATA
